"","date","state","fips","cases","deaths","state_pop","cases_per_capita","seven_day_avg","seven_day_avg_percapita"
"276",2020-03-03,"New Hampshire",33,2,0,1359711,1.47090080171448e-06,NA,NA
"277",2020-03-03,"New York",36,2,0,19453561,1.02808940738408e-07,NA,NA
"278",2020-03-03,"North Carolina",37,1,0,10488084,9.53462996673177e-08,NA,NA
"279",2020-03-03,"Oregon",41,2,0,4217737,4.74187935378617e-07,NA,NA
"280",2020-03-03,"Rhode Island",44,2,0,1059361,1.88793055436249e-06,NA,NA
"281",2020-03-03,"Texas",48,11,0,28995881,3.79364227629435e-07,10.7142857142857,3.69510611327371e-07
"282",2020-03-03,"Utah",49,1,0,3205958,3.11919245355055e-07,1,3.11919245355055e-07
"283",2020-03-03,"Washington",53,32,10,7614893,4.20229148328151e-06,14.1428571428571,1.85726275377174e-06
"284",2020-03-03,"Wisconsin",55,1,0,5822434,1.71749477967462e-07,1,1.71749477967462e-07
"285",2020-03-04,"Arizona",4,2,0,7278717,2.74773699815503e-07,1.28571428571429,1.76640235595681e-07
"286",2020-03-04,"California",6,55,1,39512223,1.39197432652676e-06,36,9.11110468272059e-07
"287",2020-03-04,"Florida",12,3,0,21477737,1.39679520239958e-07,NA,NA
"288",2020-03-04,"Georgia",13,2,0,10617423,1.88369626038258e-07,NA,NA
"289",2020-03-04,"Illinois",17,4,0,12671821,3.15661024567819e-07,3.14285714285714,2.48019376446143e-07
"290",2020-03-04,"Massachusetts",25,2,0,6892503,2.90170348855851e-07,1.42857142857143,2.07264534897036e-07
"291",2020-03-04,"Nebraska",31,13,0,1934408,6.72040231429978e-06,13,6.72040231429978e-06
"292",2020-03-04,"New Hampshire",33,2,0,1359711,1.47090080171448e-06,NA,NA
"293",2020-03-04,"New Jersey",34,1,0,8882190,1.12584846755136e-07,NA,NA
"294",2020-03-04,"New York",36,11,0,19453561,5.65449174061243e-07,NA,NA
"295",2020-03-04,"North Carolina",37,1,0,10488084,9.53462996673177e-08,NA,NA
"296",2020-03-04,"Oregon",41,2,0,4217737,4.74187935378617e-07,NA,NA
"297",2020-03-04,"Rhode Island",44,2,0,1059361,1.88793055436249e-06,NA,NA
"298",2020-03-04,"Texas",48,12,0,28995881,4.13851884686656e-07,11,3.79364227629435e-07
"299",2020-03-04,"Utah",49,1,0,3205958,3.11919245355055e-07,1,3.11919245355055e-07
"300",2020-03-04,"Washington",53,47,11,7614893,6.17211561606972e-06,20.1428571428571,2.64519240688702e-06
"301",2020-03-04,"Wisconsin",55,1,0,5822434,1.71749477967462e-07,1,1.71749477967462e-07
"302",2020-03-05,"Arizona",4,2,0,7278717,2.74773699815503e-07,1.42857142857143,1.96266928439645e-07
"303",2020-03-05,"California",6,67,1,39512223,1.69567781595078e-06,41.8571428571429,1.05934669525283e-06
"304",2020-03-05,"Colorado",8,2,0,5758736,3.47298434934333e-07,NA,NA
"305",2020-03-05,"Florida",12,4,0,21477737,1.86239360319944e-07,NA,NA
"306",2020-03-05,"Georgia",13,2,0,10617423,1.88369626038258e-07,NA,NA
"307",2020-03-05,"Illinois",17,5,0,12671821,3.94576280709773e-07,3.57142857142857,2.81840200506981e-07
"308",2020-03-05,"Maryland",24,3,0,6045680,4.96222095777481e-07,NA,NA
"309",2020-03-05,"Massachusetts",25,3,0,6892503,4.35255523283777e-07,1.71428571428571,2.48717441876444e-07
"310",2020-03-05,"Nebraska",31,13,0,1934408,6.72040231429978e-06,13,6.72040231429978e-06
"311",2020-03-05,"Nevada",32,2,0,3080156,6.49317761827648e-07,NA,NA
"312",2020-03-05,"New Hampshire",33,2,0,1359711,1.47090080171448e-06,NA,NA
"313",2020-03-05,"New Jersey",34,2,0,8882190,2.25169693510272e-07,NA,NA
"314",2020-03-05,"New York",36,22,0,19453561,1.13089834812249e-06,NA,NA
"315",2020-03-05,"North Carolina",37,1,0,10488084,9.53462996673177e-08,NA,NA
"316",2020-03-05,"Oregon",41,2,0,4217737,4.74187935378617e-07,1.71428571428571,4.064468017531e-07
"317",2020-03-05,"Rhode Island",44,2,0,1059361,1.88793055436249e-06,NA,NA
"318",2020-03-05,"Tennessee",47,1,0,6829174,1.46430593216691e-07,NA,NA
"319",2020-03-05,"Texas",48,16,0,28995881,5.51802512915541e-07,11.8571428571429,4.08925076535624e-07
"320",2020-03-05,"Utah",49,1,0,3205958,3.11919245355055e-07,1,3.11919245355055e-07
"321",2020-03-05,"Washington",53,75,11,7614893,9.84912066394104e-06,30.1428571428571,3.95840849541249e-06
"322",2020-03-05,"Wisconsin",55,1,0,5822434,1.71749477967462e-07,1,1.71749477967462e-07
"323",2020-03-06,"Arizona",4,3,0,7278717,4.12160549723255e-07,1.71428571428571,2.35520314127574e-07
"324",2020-03-06,"California",6,81,1,39512223,2.04999855361213e-06,49.5714285714286,1.2545846527397e-06
"325",2020-03-06,"Colorado",8,8,0,5758736,1.38919373973733e-06,NA,NA
"326",2020-03-06,"Florida",12,7,2,21477737,3.25918880559903e-07,NA,NA
"327",2020-03-06,"Georgia",13,3,0,10617423,2.82554439057387e-07,NA,NA
"328",2020-03-06,"Hawaii",15,1,0,1415872,7.0627853365276e-07,NA,NA
"329",2020-03-06,"Illinois",17,6,0,12671821,4.73491536851728e-07,4.14285714285714,3.26934632588098e-07
"330",2020-03-06,"Indiana",18,1,0,6732219,1.48539434026136e-07,NA,NA
"331",2020-03-06,"Kentucky",21,1,0,4467673,2.23830168412057e-07,NA,NA
"332",2020-03-06,"Maryland",24,3,0,6045680,4.96222095777481e-07,NA,NA
"333",2020-03-06,"Massachusetts",25,8,0,6892503,1.1606813954234e-06,2.71428571428571,3.93802616304369e-07
"334",2020-03-06,"Minnesota",27,1,0,5639632,1.77316534128468e-07,NA,NA
"335",2020-03-06,"Nebraska",31,14,0,1934408,7.23735633847668e-06,13.1428571428571,6.79425288918219e-06
"336",2020-03-06,"Nevada",32,2,0,3080156,6.49317761827648e-07,NA,NA
"337",2020-03-06,"New Hampshire",33,2,0,1359711,1.47090080171448e-06,NA,NA
"338",2020-03-06,"New Jersey",34,4,0,8882190,4.50339387020543e-07,NA,NA
"339",2020-03-06,"New York",36,44,0,19453561,2.26179669624497e-06,NA,NA
"340",2020-03-06,"North Carolina",37,2,0,10488084,1.90692599334635e-07,NA,NA
"341",2020-03-06,"Oklahoma",40,1,0,3956971,2.52718556693996e-07,NA,NA
"342",2020-03-06,"Oregon",41,2,0,4217737,4.74187935378617e-07,1.85714285714286,4.40317368565858e-07
"343",2020-03-06,"Pennsylvania",42,2,0,12801989,1.56225723987109e-07,NA,NA
"344",2020-03-06,"Rhode Island",44,3,0,1059361,2.83189583154373e-06,NA,NA
"345",2020-03-06,"South Carolina",45,2,0,5148714,3.88446513051609e-07,NA,NA
"346",2020-03-06,"Tennessee",47,1,0,6829174,1.46430593216691e-07,NA,NA
"347",2020-03-06,"Texas",48,19,0,28995881,6.55265484087205e-07,13,4.48339541743877e-07
"348",2020-03-06,"Utah",49,3,0,3205958,9.35757736065164e-07,1.28571428571429,4.01039029742213e-07
"349",2020-03-06,"Washington",53,86,12,7614893,1.12936583613191e-05,41.4285714285714,5.44046665246267e-06
"350",2020-03-06,"Wisconsin",55,1,0,5822434,1.71749477967462e-07,1,1.71749477967462e-07
"351",2020-03-07,"Arizona",4,5,0,7278717,6.86934249538758e-07,2.28571428571429,3.14027085503432e-07
"352",2020-03-07,"California",6,100,1,39512223,2.53086241186683e-06,59.8571428571429,1.51490192938886e-06
"353",2020-03-07,"Colorado",8,8,0,5758736,1.38919373973733e-06,NA,NA
"354",2020-03-07,"District of Columbia",11,1,0,705749,1.4169343491808e-06,NA,NA
"355",2020-03-07,"Florida",12,12,2,21477737,5.58718080959833e-07,4.71428571428571,2.19496388948506e-07
"356",2020-03-07,"Georgia",13,7,0,10617423,6.59293691133903e-07,NA,NA
"357",2020-03-07,"Hawaii",15,1,0,1415872,7.0627853365276e-07,NA,NA
"358",2020-03-07,"Illinois",17,6,0,12671821,4.73491536851728e-07,4.57142857142857,3.60755456648936e-07
"359",2020-03-07,"Indiana",18,1,0,6732219,1.48539434026136e-07,NA,NA
"360",2020-03-07,"Kansas",20,1,0,2913314,3.43251705789352e-07,NA,NA
"361",2020-03-07,"Kentucky",21,1,0,4467673,2.23830168412057e-07,NA,NA
"362",2020-03-07,"Maryland",24,3,0,6045680,4.96222095777481e-07,NA,NA
"363",2020-03-07,"Massachusetts",25,13,0,6892503,1.88610726756303e-06,4.42857142857143,6.42520058180813e-07
"364",2020-03-07,"Minnesota",27,1,0,5639632,1.77316534128468e-07,NA,NA
"365",2020-03-07,"Missouri",29,1,0,6137428,1.62934701637233e-07,NA,NA
"366",2020-03-07,"Nebraska",31,14,0,1934408,7.23735633847668e-06,13.2857142857143,6.86810346406461e-06
"367",2020-03-07,"Nevada",32,2,0,3080156,6.49317761827648e-07,NA,NA
"368",2020-03-07,"New Hampshire",33,4,0,1359711,2.94180160342896e-06,NA,NA
"369",2020-03-07,"New Jersey",34,4,0,8882190,4.50339387020543e-07,NA,NA
"370",2020-03-07,"New York",36,89,0,19453561,4.57499786285914e-06,24.2857142857143,1.24839428039495e-06
"371",2020-03-07,"North Carolina",37,2,0,10488084,1.90692599334635e-07,NA,NA
"372",2020-03-07,"Oklahoma",40,1,0,3956971,2.52718556693996e-07,NA,NA
"373",2020-03-07,"Oregon",41,6,0,4217737,1.42256380613585e-06,2.57142857142857,6.0967020262965e-07
"374",2020-03-07,"Pennsylvania",42,4,0,12801989,3.12451447974217e-07,NA,NA
"375",2020-03-07,"Rhode Island",44,3,0,1059361,2.83189583154373e-06,2.28571428571429,2.15763491927142e-06
"376",2020-03-07,"South Carolina",45,2,0,5148714,3.88446513051609e-07,NA,NA
"377",2020-03-07,"Tennessee",47,1,0,6829174,1.46430593216691e-07,NA,NA
"378",2020-03-07,"Texas",48,19,0,28995881,6.55265484087205e-07,14.1428571428571,4.8775400695213e-07
"379",2020-03-07,"Utah",49,3,0,3205958,9.35757736065164e-07,1.57142857142857,4.90158814129371e-07
"380",2020-03-07,"Vermont",50,1,0,623989,1.60259235339084e-06,NA,NA
"381",2020-03-07,"Virginia",51,1,0,8535519,1.17157492122037e-07,NA,NA
"382",2020-03-07,"Washington",53,110,16,7614893,1.44453769737802e-05,55.7142857142857,7.31648963607049e-06
"383",2020-03-07,"Wisconsin",55,1,0,5822434,1.71749477967462e-07,1,1.71749477967462e-07
"384",2020-03-08,"Arizona",4,5,0,7278717,6.86934249538758e-07,2.85714285714286,3.9253385687929e-07
"385",2020-03-08,"California",6,112,1,39512223,2.83456590129085e-06,71.1428571428571,1.80052783015669e-06
"386",2020-03-08,"Colorado",8,8,0,5758736,1.38919373973733e-06,NA,NA
"387",2020-03-08,"Connecticut",9,1,0,3565287,2.80482328631608e-07,NA,NA
"388",2020-03-08,"District of Columbia",11,1,0,705749,1.4169343491808e-06,NA,NA
"389",2020-03-08,"Florida",12,13,2,21477737,6.05277921039819e-07,6.28571428571429,2.92661851931341e-07
"390",2020-03-08,"Georgia",13,11,0,10617423,1.03603294321042e-06,4.14285714285714,3.90194225364963e-07
"391",2020-03-08,"Hawaii",15,2,0,1415872,1.41255706730552e-06,NA,NA
"392",2020-03-08,"Illinois",17,7,0,12671821,5.52406792993683e-07,5.14285714285714,4.05849888730053e-07
"393",2020-03-08,"Indiana",18,2,0,6732219,2.97078868052272e-07,NA,NA
"394",2020-03-08,"Iowa",19,3,0,3155070,9.50850535804277e-07,NA,NA
"395",2020-03-08,"Kansas",20,1,0,2913314,3.43251705789352e-07,NA,NA
"396",2020-03-08,"Kentucky",21,4,0,4467673,8.95320673648228e-07,NA,NA
"397",2020-03-08,"Maryland",24,5,0,6045680,8.27036826295801e-07,NA,NA
"398",2020-03-08,"Massachusetts",25,28,0,6892503,4.06238488398192e-06,8.28571428571429,1.20213430240281e-06
"399",2020-03-08,"Minnesota",27,2,0,5639632,3.54633068256936e-07,NA,NA
"400",2020-03-08,"Missouri",29,1,0,6137428,1.62934701637233e-07,NA,NA
"401",2020-03-08,"Nebraska",31,16,0,1934408,8.27126438683049e-06,13.7142857142857,7.08965518871185e-06
"402",2020-03-08,"Nevada",32,4,0,3080156,1.2986355236553e-06,NA,NA
"403",2020-03-08,"New Hampshire",33,4,0,1359711,2.94180160342896e-06,2.42857142857143,1.7860938306533e-06
"404",2020-03-08,"New Jersey",34,6,0,8882190,6.75509080530815e-07,NA,NA
"405",2020-03-08,"New York",36,106,0,19453561,5.44887385913561e-06,39.2857142857143,2.01946133593301e-06
"406",2020-03-08,"North Carolina",37,2,0,10488084,1.90692599334635e-07,NA,NA
"407",2020-03-08,"Oklahoma",40,1,0,3956971,2.52718556693996e-07,NA,NA
"408",2020-03-08,"Oregon",41,13,0,4217737,3.08222157996101e-06,4.14285714285714,9.82246437569991e-07
"409",2020-03-08,"Pennsylvania",42,6,0,12801989,4.68677171961326e-07,NA,NA
"410",2020-03-08,"Rhode Island",44,3,0,1059361,2.83189583154373e-06,2.42857142857143,2.29248710172588e-06
"411",2020-03-08,"South Carolina",45,6,0,5148714,1.16533953915483e-06,NA,NA
"412",2020-03-08,"Tennessee",47,3,0,6829174,4.39291779650072e-07,NA,NA
"413",2020-03-08,"Texas",48,23,0,28995881,7.93216112316091e-07,15.8571428571429,5.4687570476451e-07
"414",2020-03-08,"Utah",49,3,0,3205958,9.35757736065164e-07,1.85714285714286,5.7927859851653e-07
"415",2020-03-08,"Vermont",50,1,0,623989,1.60259235339084e-06,NA,NA
"416",2020-03-08,"Virginia",51,2,0,8535519,2.34314984244075e-07,NA,NA
"417",2020-03-08,"Washington",53,141,19,7614893,1.85163468482092e-05,73.4285714285714,9.64275813574418e-06
"418",2020-03-08,"Wisconsin",55,1,0,5822434,1.71749477967462e-07,1,1.71749477967462e-07
"419",2020-03-09,"Arizona",4,6,0,7278717,8.2432109944651e-07,3.57142857142857,4.90667321099113e-07
"420",2020-03-09,"California",6,172,2,39512223,4.35308334841095e-06,90.2857142857143,2.28500720614262e-06
"421",2020-03-09,"Colorado",8,12,0,5758736,2.083790609606e-06,NA,NA
"422",2020-03-09,"Connecticut",9,2,0,3565287,5.60964657263216e-07,NA,NA
"423",2020-03-09,"District of Columbia",11,4,0,705749,5.6677373967232e-06,NA,NA
"424",2020-03-09,"Florida",12,14,2,21477737,6.51837761119805e-07,8,3.72478720639889e-07
"425",2020-03-09,"Georgia",13,17,0,10617423,1.60114182132519e-06,6.28571428571429,5.92018824691668e-07
"426",2020-03-09,"Hawaii",15,2,0,1415872,1.41255706730552e-06,NA,NA
"427",2020-03-09,"Illinois",17,11,0,12671821,8.68067817561501e-07,6.14285714285714,4.84765144872007e-07
"428",2020-03-09,"Indiana",18,4,0,6732219,5.94157736104544e-07,NA,NA
"429",2020-03-09,"Iowa",19,8,0,3155070,2.53560142881141e-06,NA,NA
"430",2020-03-09,"Kansas",20,1,0,2913314,3.43251705789352e-07,NA,NA
"431",2020-03-09,"Kentucky",21,5,0,4467673,1.11915084206029e-06,NA,NA
"432",2020-03-09,"Louisiana",22,1,0,4648794,2.15109553144321e-07,NA,NA
"433",2020-03-09,"Maryland",24,6,0,6045680,9.92444191554962e-07,NA,NA
"434",2020-03-09,"Massachusetts",25,41,0,6892503,5.94849215154495e-06,13.8571428571429,2.01046598850125e-06
"435",2020-03-09,"Minnesota",27,2,0,5639632,3.54633068256936e-07,NA,NA
"436",2020-03-09,"Missouri",29,1,0,6137428,1.62934701637233e-07,NA,NA
"437",2020-03-09,"Nebraska",31,16,0,1934408,8.27126438683049e-06,14.1428571428571,7.3112069133591e-06
"438",2020-03-09,"Nevada",32,4,0,3080156,1.2986355236553e-06,NA,NA
"439",2020-03-09,"New Hampshire",33,4,0,1359711,2.94180160342896e-06,2.85714285714286,2.10128685959212e-06
"440",2020-03-09,"New Jersey",34,11,0,8882190,1.23843331430649e-06,NA,NA
"441",2020-03-09,"New York",36,142,0,19453561,7.29943479242695e-06,59.4285714285714,3.05489423908412e-06
"442",2020-03-09,"North Carolina",37,7,0,10488084,6.67424097671224e-07,2.28571428571429,2.17934399239583e-07
"443",2020-03-09,"Ohio",39,3,0,11689100,2.5664935709336e-07,NA,NA
"444",2020-03-09,"Oklahoma",40,1,0,3956971,2.52718556693996e-07,NA,NA
"445",2020-03-09,"Oregon",41,13,0,4217737,3.08222157996101e-06,5.71428571428571,1.35482267251033e-06
"446",2020-03-09,"Pennsylvania",42,10,0,12801989,7.81128619935543e-07,NA,NA
"447",2020-03-09,"Rhode Island",44,3,0,1059361,2.83189583154373e-06,2.57142857142857,2.42733928418034e-06
"448",2020-03-09,"South Carolina",45,7,0,5148714,1.35956279568063e-06,NA,NA
"449",2020-03-09,"Tennessee",47,4,0,6829174,5.85722372866762e-07,NA,NA
"450",2020-03-09,"Texas",48,24,0,28995881,8.27703769373312e-07,17.7142857142857,6.10924210727921e-07
"451",2020-03-09,"Utah",49,3,0,3205958,9.35757736065164e-07,2.14285714285714,6.68398382903688e-07
"452",2020-03-09,"Vermont",50,1,0,623989,1.60259235339084e-06,NA,NA
"453",2020-03-09,"Virginia",51,5,0,8535519,5.85787460610187e-07,NA,NA
"454",2020-03-09,"Washington",53,179,22,7614893,2.3506567984606e-05,95.7142857142857,1.25693539901724e-05
"455",2020-03-09,"Wisconsin",55,2,0,5822434,3.43498955934923e-07,1.14285714285714,1.96285117677099e-07
"456",2020-03-10,"Arizona",4,6,0,7278717,8.2432109944651e-07,4.14285714285714,5.69174092474971e-07
"457",2020-03-10,"California",6,179,3,39512223,4.53024371724162e-06,109.428571428571,2.76948658212856e-06
"458",2020-03-10,"Colorado",8,17,0,5758736,2.95203669694183e-06,NA,NA
"459",2020-03-10,"Connecticut",9,2,0,3565287,5.60964657263216e-07,NA,NA
"460",2020-03-10,"District of Columbia",11,4,0,705749,5.6677373967232e-06,NA,NA
"461",2020-03-10,"Florida",12,23,2,21477737,1.07087632183968e-06,10.8571428571429,5.05506835154135e-07
"462",2020-03-10,"Georgia",13,22,0,10617423,2.07206588642084e-06,9.14285714285714,8.61118290460608e-07
"463",2020-03-10,"Hawaii",15,2,0,1415872,1.41255706730552e-06,NA,NA
"464",2020-03-10,"Illinois",17,19,0,12671821,1.49938986669714e-06,8.28571428571429,6.53869265176196e-07
"465",2020-03-10,"Indiana",18,6,0,6732219,8.91236604156817e-07,NA,NA
"466",2020-03-10,"Iowa",19,13,0,3155070,4.12035232181853e-06,NA,NA
"467",2020-03-10,"Kansas",20,1,0,2913314,3.43251705789352e-07,NA,NA
"468",2020-03-10,"Kentucky",21,7,0,4467673,1.5668111788844e-06,NA,NA
"469",2020-03-10,"Louisiana",22,6,0,4648794,1.29065731886593e-06,NA,NA
"470",2020-03-10,"Maryland",24,9,0,6045680,1.48866628733244e-06,NA,NA
"471",2020-03-10,"Massachusetts",25,92,0,6892503,1.33478360473691e-05,26.7142857142857,3.87584680257458e-06
"472",2020-03-10,"Michigan",26,2,0,9986857,2.00263205931556e-07,NA,NA
"473",2020-03-10,"Minnesota",27,3,0,5639632,5.31949602385404e-07,NA,NA
"474",2020-03-10,"Missouri",29,1,0,6137428,1.62934701637233e-07,NA,NA
"475",2020-03-10,"Nebraska",31,17,0,1934408,8.7882184110074e-06,14.7142857142857,7.60660921288876e-06
"476",2020-03-10,"Nevada",32,4,0,3080156,1.2986355236553e-06,NA,NA
"477",2020-03-10,"New Hampshire",33,5,0,1359711,3.67725200428621e-06,3.28571428571429,2.41647988853093e-06
"478",2020-03-10,"New Jersey",34,15,1,8882190,1.68877270132704e-06,6.14285714285714,6.91592630067263e-07
"479",2020-03-10,"New York",36,173,0,19453561,8.89297337387227e-06,83.8571428571429,4.3106320152461e-06
"480",2020-03-10,"North Carolina",37,7,0,10488084,6.67424097671224e-07,3.14285714285714,2.99659798954427e-07
"481",2020-03-10,"Ohio",39,3,0,11689100,2.5664935709336e-07,NA,NA
"482",2020-03-10,"Oklahoma",40,2,0,3956971,5.05437113387993e-07,NA,NA
"483",2020-03-10,"Oregon",41,14,0,4217737,3.31931554765032e-06,7.42857142857143,1.76126947426343e-06
"484",2020-03-10,"Pennsylvania",42,12,0,12801989,9.37354343922651e-07,NA,NA
"485",2020-03-10,"Rhode Island",44,5,0,1059361,4.71982638590622e-06,3,2.83189583154373e-06
"486",2020-03-10,"South Carolina",45,9,0,5148714,1.74800930873224e-06,NA,NA
"487",2020-03-10,"South Dakota",46,5,1,884659,5.65189525003419e-06,NA,NA
"488",2020-03-10,"Tennessee",47,7,0,6829174,1.02501415251683e-06,NA,NA
"489",2020-03-10,"Texas",48,31,0,28995881,1.06911736877386e-06,20.5714285714286,7.09460373748553e-07
"490",2020-03-10,"Utah",49,4,0,3205958,1.24767698142022e-06,2.57142857142857,8.02078059484426e-07
"491",2020-03-10,"Vermont",50,1,0,623989,1.60259235339084e-06,NA,NA
"492",2020-03-10,"Virginia",51,8,0,8535519,9.37259936976299e-07,NA,NA
"493",2020-03-10,"Washington",53,279,24,7614893,3.66387288698607e-05,131,1.72031307596837e-05
"494",2020-03-10,"Wisconsin",55,3,0,5822434,5.15248433902385e-07,1.42857142857143,2.45356397096374e-07
"495",2020-03-11,"Arizona",4,9,0,7278717,1.23648164916976e-06,5.14285714285714,7.06560942382723e-07
"496",2020-03-11,"Arkansas",5,1,0,3017804,3.31366781938125e-07,NA,NA
"497",2020-03-11,"California",6,202,4,39512223,5.11234207197099e-06,130.428571428571,3.30096768862059e-06
"498",2020-03-11,"Colorado",8,34,0,5758736,5.90407339388366e-06,12.7142857142857,2.20782576493969e-06
"499",2020-03-11,"Connecticut",9,3,0,3565287,8.41446985894824e-07,NA,NA
"500",2020-03-11,"Delaware",10,1,0,973764,1.02694287322185e-06,NA,NA
"501",2020-03-11,"District of Columbia",11,10,0,705749,1.4169343491808e-05,NA,NA
"502",2020-03-11,"Florida",12,26,2,21477737,1.21055584207964e-06,14.1428571428571,6.58489166845517e-07
"503",2020-03-11,"Georgia",13,31,0,10617423,2.919729203593e-06,13.2857142857143,1.25131251582557e-06
"504",2020-03-11,"Hawaii",15,2,0,1415872,1.41255706730552e-06,NA,NA
"505",2020-03-11,"Illinois",17,25,0,12671821,1.97288140354887e-06,11.2857142857143,8.9061503360206e-07
"506",2020-03-11,"Indiana",18,11,0,6732219,1.6339337742875e-06,NA,NA
"507",2020-03-11,"Iowa",19,14,0,3155070,4.43730250041996e-06,NA,NA
"508",2020-03-11,"Kansas",20,1,0,2913314,3.43251705789352e-07,NA,NA
"509",2020-03-11,"Kentucky",21,7,0,4467673,1.5668111788844e-06,NA,NA
"510",2020-03-11,"Louisiana",22,13,0,4648794,2.79642419087617e-06,NA,NA
"511",2020-03-11,"Maryland",24,13,0,6045680,2.15029574836908e-06,6,9.92444191554962e-07
"512",2020-03-11,"Massachusetts",25,95,0,6892503,1.37830915706529e-05,40,5.80340697711702e-06
"513",2020-03-11,"Michigan",26,2,0,9986857,2.00263205931556e-07,NA,NA
"514",2020-03-11,"Minnesota",27,5,0,5639632,8.8658267064234e-07,NA,NA
"515",2020-03-11,"Mississippi",28,1,0,2976149,3.36004682561256e-07,NA,NA
"516",2020-03-11,"Missouri",29,1,0,6137428,1.62934701637233e-07,NA,NA
"517",2020-03-11,"Nebraska",31,23,0,1934408,1.18899425560688e-05,16.1428571428571,8.34511496171291e-06
"518",2020-03-11,"Nevada",32,7,0,3080156,2.27261216639677e-06,3.57142857142857,1.15949600326366e-06
"519",2020-03-11,"New Hampshire",33,5,0,1359711,3.67725200428621e-06,3.71428571428571,2.73167291746975e-06
"520",2020-03-11,"New Jersey",34,23,1,8882190,2.58945147536812e-06,9.28571428571429,1.04543071986912e-06
